Date,AMZNAdjCloseAMZN,AMZNVolumeAMZN,ACNAdjCloseACN,ACNVolumeACN,NVDAAdjCloseNVDA,NVDAVolumeNVDA,AAPLAdjCloseAAPL,AAPLVolumeAAPL,GOOGLAdjCloseGOOGL,GOOGLVolumeGOOGL
2024-06-14 00:00:00+00:00,183.66000366210938,25456400,284.3008728027344,2966200,131.8687286376953,309320400,212.2443389892578,70122700,176.5557098388672,18063600
2024-06-17 00:00:00+00:00,184.05999755859375,35601900,283.1308288574219,3559600,130.9687957763672,288504400,216.41949462890625,93728300,177.005126953125,19618500
2024-06-18 00:00:00+00:00,182.80999755859375,36659200,282.95233154296875,5314900,135.5684051513672,294335100,214.042236328125,79943300,174.85797119140625,21869900
2024-06-20 00:00:00+00:00,186.10000610351562,44726800,303.58746337890625,11374600,130.76881408691406,517768400,209.4375762939453,86172500,176.06637573242188,20160100
2024-06-21 00:00:00+00:00,189.0800018310547,72931800,306.3837890625,8481800,126.55917358398438,655484700,207.2501220703125,246421400,179.3919677734375,58582700
2024-06-24 00:00:00+00:00,185.57000732421875,50610400,304.6286315917969,4399600,118.09989929199219,476060900,207.89935302734375,80727000,178.9824981689453,18298000
2024-06-25 00:00:00+00:00,186.33999633789062,45898500,304.5889892578125,4498700,126.07920837402344,425787500,208.8282928466797,56713900,183.78611755371094,23235600
2024-06-26 00:00:00+00:00,193.61000061035156,65103900,302.0603942871094,3162100,126.38919067382812,362975900,213.00344848632812,66213200,183.63632202148438,19839000
2024-06-27 00:00:00+00:00,197.85000610351562,74397500,300.6424255371094,3162000,123.9793930053711,252571700,213.85247802734375,49772700,185.164306640625,18848900
2024-06-28 00:00:00+00:00,193.25,76930200,300.860595703125,14905500,123.52943420410156,315516700,210.37648010253906,82542700,181.9086151123047,29156600
2024-07-01 00:00:00+00:00,197.1999969482422,41192000,300.0077819824219,2411100,124.28936767578125,284885500,216.49940490722656,60402900,182.7475128173828,16006100
2024-07-02 00:00:00+00:00,200.0,45600000,301.27703857421875,2177200,122.65950775146484,218374000,220.0153350830078,58046200,184.99452209472656,17372500
2024-07-03 00:00:00+00:00,197.58999633789062,31597900,303.180908203125,1751200,128.26902770996094,215749000,221.29385375976562,37369800,185.57376098632812,10242100
2024-07-05 00:00:00+00:00,200.0,39858900,296.62646484375,3158900,125.8192367553711,214176700,226.07830810546875,60412400,190.34742736816406,20967500
2024-07-08 00:00:00+00:00,199.2899932861328,34767300,296.95367431640625,2557700,128.18902587890625,237677300,227.55661010742188,59085900,188.7794952392578,21035900
2024-07-09 00:00:00+00:00,199.33999633789062,32700100,295.5555114746094,2479200,131.3687744140625,285366600,228.4156036376953,48076100,188.7295684814453,15121400
2024-07-10 00:00:00+00:00,199.7899932861328,32883800,292.95751953125,2283500,134.89846801757812,248978600,232.71063232421875,62627700,190.9266357421875,15952500
2024-07-11 00:00:00+00:00,195.0500030517578,44565000,296.781982421875,2988000,127.38910675048828,374782700,227.30690002441406,64710600,185.3240966796875,25625800
2024-07-12 00:00:00+00:00,194.49000549316406,30598500,309.3707580566406,3951600,129.2289581298828,252680500,230.27345275878906,53046500,184.8247528076172,22898400
2024-07-15 00:00:00+00:00,192.72000122070312,40683200,316.5813903808594,3866200,128.42901611328125,208326200,234.12899780273438,62631300,186.28280639648438,16474000
2024-07-16 00:00:00+00:00,193.02000427246094,33994700,323.6824951171875,3640500,126.34918975830078,214769500,234.54852294921875,43234300,183.67626953125,18290700
2024-07-17 00:00:00+00:00,187.92999267578125,48076100,324.2800598144531,4383900,117.97990417480469,390086200,228.61538696289062,57345900,180.78012084960938,20734100
2024-07-18 00:00:00+00:00,183.75,51043600,326.7699279785156,4563600,121.07963562011719,320979500,223.92080688476562,66034600,177.45452880859375,25315700
2024-07-19 00:00:00+00:00,183.1300048828125,43081800,327.8554992675781,5376200,117.91991424560547,217223800,224.0506591796875,49151500,177.42457580566406,18881900
2024-07-22 00:00:00+00:00,182.5500030517578,39931900,330.1661071777344,3419300,123.52943420410156,258068900,223.70108032226562,48201800,181.4292449951172,24100300
2024-07-23 00:00:00+00:00,186.41000366210938,47537700,328.9908752441406,1994000,122.57951354980469,173911000,224.74984741210938,39960300,181.54908752441406,36352700
2024-07-24 00:00:00+00:00,180.8300018310547,41532400,327.3475646972656,3286500,114.24022674560547,327776900,218.28732299804688,61777600,172.40122985839844,49585200
2024-07-25 00:00:00+00:00,179.85000610351562,44464200,328.78173828125,2764500,112.27039337158203,460067000,217.23855590820312,51391200,167.05831909179688,44852000
2024-07-26 00:00:00+00:00,182.5,29506000,327.1284484863281,2438200,113.05032348632812,293399100,217.7080078125,41601300,166.7786865234375,41336900
2024-07-29 00:00:00+00:00,183.1999969482422,33270100,324.87762451171875,1629200,111.58045196533203,248152100,217.98768615722656,36311800,169.3053436279297,20293800
2024-07-30 00:00:00+00:00,181.7100067138672,39508600,327.865478515625,1985400,103.72113037109375,486833300,218.5470428466797,41643800,170.0643310546875,18959700
2024-07-31 00:00:00+00:00,186.97999572753906,41667300,329.2796936035156,2606300,117.0099868774414,473174200,221.8232421875,50036300,171.3126678466797,25729100
2024-08-01 00:00:00+00:00,184.07000732421875,70435600,326.75,2538100,109.2006607055664,523462300,218.1075439453125,62501000,170.53370666503906,24531400
2024-08-02 00:00:00+00:00,167.89999389648438,141448400,321.8399658203125,2682700,107.26081848144531,482027500,219.60580444335938,105568600,166.43914794921875,29130100
2024-08-05 00:00:00+00:00,161.02000427246094,83149400,312.4681091308594,3186500,100.44140625,552842400,209.02806091308594,119548600,159.03897094726562,53630700
2024-08-06 00:00:00+00:00,161.92999267578125,59950800,317.3880920410156,2284200,104.24108123779297,409012100,206.9904022216797,69660500,158.08023071289062,49004600
2024-08-07 00:00:00+00:00,162.77000427246094,48408200,316.73077392578125,2327700,98.90154266357422,411440400,209.57742309570312,63516400,158.7293701171875,25138600
2024-08-08 00:00:00+00:00,165.8000030517578,44616200,314.5994567871094,2213700,104.96102142333984,391910000,213.06338500976562,47161100,161.81527709960938,25578800
2024-08-09 00:00:00+00:00,166.94000244140625,36401000,314.5496520996094,1851300,104.74104309082031,290844200,215.99000549316406,42201600,163.45310974121094,28602300
2024-08-12 00:00:00+00:00,166.8000030517578,30072800,312.6872253417969,2276500,109.01067352294922,325559900,217.52999877929688,38028100,162.07492065429688,15895300
2024-08-13 00:00:00+00:00,170.22999572753906,39237900,318.03546142578125,2269600,116.13006591796875,312646700,221.27000427246094,44155300,163.9424591064453,18551700
2024-08-14 00:00:00+00:00,170.10000610351562,28843800,318.5334167480469,1404600,118.06990051269531,339246400,221.72000122070312,41960600,160.157470703125,40591100
2024-08-15 00:00:00+00:00,177.58999633789062,51698500,323.81195068359375,2271600,122.84949493408203,318086700,224.72000122070312,46414000,161.08624267578125,31524300
2024-08-16 00:00:00+00:00,177.05999755859375,31489200,325.5947265625,2292800,124.56934356689453,302589900,226.0500030517578,44340200,162.74404907226562,24208600
2024-08-19 00:00:00+00:00,178.22000122070312,31129800,328.1044921875,1678200,129.98887634277344,318333600,225.88999938964844,40687800,166.44912719726562,22416200
2024-08-20 00:00:00+00:00,178.8800048828125,26255200,329.03070068359375,1790100,127.2391128540039,300087400,226.50999450683594,30299000,166.9584503173828,18341500
2024-08-21 00:00:00+00:00,180.11000061035156,35599100,332.24761962890625,1233900,128.489013671875,257883600,226.39999389648438,34765500,165.63021850585938,22902000
2024-08-22 00:00:00+00:00,176.1300048828125,32047500,329.22991943359375,1679200,123.72941589355469,376189100,224.52999877929688,43695300,163.5829315185547,22493300
2024-08-23 00:00:00+00:00,177.0399932861328,29150100,331.9189453125,1518700,129.3589324951172,323230300,226.83999633789062,38677300,165.4005126953125,13955700
2024-08-26 00:00:00+00:00,175.5,22366200,335.41473388671875,1692200,126.44918060302734,331964700,227.17999267578125,30602200,165.93980407714844,14190400
2024-08-27 00:00:00+00:00,173.1199951171875,29842000,339.0001525878906,2154100,128.28903198242188,303134600,228.02999877929688,35934600,164.46176147460938,11821900
