Date,AMZNAdjCloseAMZN,ACNAdjCloseACN,NVDAAdjCloseNVDA,AAPLAdjCloseAAPL,GOOGLAdjCloseGOOGL,AMZNVolumeAMZN,ACNVolumeACN,NVDAVolumeNVDA,AAPLVolumeAAPL,GOOGLVolumeGOOGL,AMZNpct_closeAMZN,ACNpct_closeACN,NVDApct_closeNVDA,AAPLpct_closeAAPL,GOOGLpct_closeGOOGL,AMZNMovingAvgAMZN,ACNMovingAvgACN,NVDAMovingAvgNVDA,AAPLMovingAvgAAPL,GOOGLMovingAvgGOOGL
2024-04-09 00:00:00+00:00,185.6699981689453,330.360595703125,85.33968353271484,169.24427795410156,156.21319580078125,36546900,2416600,503547000,42451200,31113000,0.2591909504893186,0.798679116925749,-2.04171513213931,0.7242477188190266,1.1301187452485317,180.95642961774553,335.72702244349887,89.9452018737793,170.47902897426061,151.7029320853097
2024-04-10 00:00:00+00:00,185.9499969482422,321.6741943359375,87.02440643310547,167.3590087890625,155.75433349609375,35879200,2156700,431929000,49709300,22838600,0.15080453603608657,-2.629369688809202,1.9741377406734761,-1.113933769477482,-0.2937410647898653,181.5135726928711,331.86173139299666,89.70717021397182,169.70312282017298,152.2301984514509
2024-04-11 00:00:00+00:00,189.0500030517578,322.4575500488281,90.60079956054688,174.60079956054688,159.01626586914062,40020700,2204200,431637000,91070300,27166400,1.6671181255133227,0.2435245744557779,4.109643804569396,4.327099463532225,2.094280332257137,182.29214477539062,330.55075291224887,89.648679460798,169.96460832868303,153.07168688092912
2024-04-12 00:00:00+00:00,186.1300048828125,312.74981689453125,88.17121124267578,176.10702514648438,157.3404083251953,38554300,4207400,426805000,101593300,25329200,-1.5445639364236818,-3.0105460867102862,-2.6816411440689802,0.8626682064048596,-1.0538906411778237,182.8107169015067,329.077647617885,89.21282359531948,170.2688446044922,153.56760188511439
2024-04-15 00:00:00+00:00,183.6199951171875,310.6377258300781,85.98657989501953,172.25669860839844,154.4774932861328,48052400,2997900,443077000,73531800,27136500,-1.3485250630092094,-0.6753292729074212,-2.4777150238340706,-2.186356015544111,-1.8195675666135003,183.09000178745814,327.71332005092074,88.57000296456474,170.39994267054968,153.90889957972936
2024-04-16 00:00:00+00:00,183.32000732421875,311.3020935058594,87.40034484863281,168.95501708984375,154.01861572265625,32891300,2900300,370453000,73711200,20779500,-0.1633742516860992,0.21387217988604323,1.644169305651344,-1.9167216980400914,-0.2970514045218198,183.44857352120536,326.2151205880301,88.20249339512416,170.37643105643136,154.17466953822546
2024-04-17 00:00:00+00:00,181.27999877929688,311.8970642089844,84.02091217041016,167.57847595214844,155.0859832763672,31359700,2760000,495400000,50901200,21763100,-1.1128128209780819,0.19112325793395613,-3.86661252203917,-0.8147382429983252,0.6930120418904284,183.55214473179407,324.43839372907365,87.75863974434989,169.9980981009347,154.50243050711495
2024-04-18 00:00:00+00:00,179.22000122070312,313.34478759765625,84.65679931640625,166.62086486816406,155.62464904785156,30723800,3025100,447260000,43122900,19883000,-1.1363622972558218,0.4641670457346203,0.7568200934386482,-0.5714403825093917,0.34733362751711017,183.4692873273577,322.36502947126115,87.3526360648019,169.68175070626395,154.86439187186105
2024-04-19 00:00:00+00:00,174.6300048828125,314.2173767089844,76.18722534179688,164.58599853515625,153.7093963623047,55950000,3381500,875198000,67772100,32239100,-2.561096030926935,0.27847570659083054,-10.004599799425673,-1.221255413971034,-1.2306872319165607,183.0164304460798,320.87892150878906,86.34116309029716,169.32336643763952,154.76463862827845
2024-04-22 00:00:00+00:00,177.22999572753906,314.75286865234375,79.50466918945312,165.4238739013672,155.8939666748047,37924900,2433300,596341000,48116400,26446200,1.4888568814227066,0.1704208560862952,4.354330837976161,0.5090805862395076,1.4212340716964311,182.769287109375,319.6222686767578,85.63171059744698,169.1096180507115,154.88719177246094
2024-04-23 00:00:00+00:00,179.5399932861328,314.16778564453125,82.4091796875,166.48121643066406,157.86907958984375,37046500,2000300,438559000,49537800,21151600,1.303389727631088,-0.18588647351098775,3.6532577616613437,0.6391716651051871,1.2669591756294007,182.5642863682338,318.6187438964844,85.1645747593471,168.91368103027344,155.1251732962472
2024-04-24 00:00:00+00:00,176.58999633789062,310.90545654296875,79.66364288330078,168.59591674804688,158.73695373535156,34185100,4133800,512208000,48251800,22779100,-1.6430862529557833,-1.038403442564828,-3.331590988540889,1.2702335811340948,0.5497429564818024,182.32071467808314,317.50990295410156,84.71979250226703,168.9279305594308,155.7379422869001
2024-04-25 00:00:00+00:00,173.6699981689453,306.4035949707031,82.61814880371094,169.46372985839844,155.6146697998047,49249400,3639000,424641000,50558300,57109700,-1.6535467634067658,-1.447984098549726,3.708725603646079,0.5147296133206192,-1.9669546769508939,181.50642830984933,315.9009922572545,84.33585684640067,168.95001765659876,155.98732430594308
2024-04-26 00:00:00+00:00,179.6199951171875,305.42193603515625,87.72028350830078,168.87521362304688,171.52528381347656,43919800,3371800,551011000,44838400,64665300,3.4260361668536854,-0.3203810110781302,6.175561639261362,-0.34728153088765534,10.224366400764517,181.1085706438337,314.306631905692,84.37884902954102,169.01057979038782,157.20573534284318
